"id","scale","TextQual","rater"
"e1ce626ff8","ratingScale2",2,"one"
"e1ce626ff8","ratingScale3",1,"one"
"e1ce626ff8","ratingScale4",2,"one"
"e1ce626ff8","ratingScale5",2,"one"
"e1ce626ff8","ratingScale6",1,"one"
"e1ce626ff8","ratingScale7",2,"one"
"e1ce626ff8","ratingScale8",2,"one"
"21f02ff826","ratingScale1",2,"one"
"21f02ff826","ratingScale2",2,"one"
"21f02ff826","ratingScale3",1,"one"
"21f02ff826","ratingScale4",2,"one"
"21f02ff826","ratingScale5",2,"one"
"21f02ff826","ratingScale6",1,"one"
"21f02ff826","ratingScale7",3,"one"
"21f02ff826","ratingScale8",3,"one"
"d032c8232e","ratingScale1",2,"one"
"d032c8232e","ratingScale2",2,"one"
"d032c8232e","ratingScale3",1,"one"
"d032c8232e","ratingScale4",2,"one"
"d032c8232e","ratingScale5",2,"one"
"d032c8232e","ratingScale6",2,"one"
"d032c8232e","ratingScale7",3,"one"
"d032c8232e","ratingScale8",2,"one"
"118320ec01","ratingScale1",2,"one"
"118320ec01","ratingScale2",2,"one"
"118320ec01","ratingScale3",1,"one"
"118320ec01","ratingScale4",2,"one"
"118320ec01","ratingScale5",2,"one"
"118320ec01","ratingScale6",1,"one"
"118320ec01","ratingScale7",3,"one"
"118320ec01","ratingScale8",2,"one"
"532f469489","ratingScale1",3,"one"
"532f469489","ratingScale2",3,"one"
"532f469489","ratingScale3",3,"one"
"532f469489","ratingScale4",4,"one"
"532f469489","ratingScale5",4,"one"
"532f469489","ratingScale6",1,"one"
"532f469489","ratingScale7",3,"one"
"532f469489","ratingScale8",2,"one"
"8a4660848b","ratingScale1",0,"one"
"8a4660848b","ratingScale2",0,"one"
"8a4660848b","ratingScale3",0,"one"
"8a4660848b","ratingScale4",0,"one"
"8a4660848b","ratingScale5",0,"one"
"8a4660848b","ratingScale6",0,"one"
"8a4660848b","ratingScale7",0,"one"
"8a4660848b","ratingScale8",0,"one"
"0b78defca9","ratingScale1",2,"one"
"0b78defca9","ratingScale2",2,"one"
"0b78defca9","ratingScale3",1,"one"
"0b78defca9","ratingScale4",2,"one"
"0b78defca9","ratingScale5",2,"one"
"0b78defca9","ratingScale6",1,"one"
"0b78defca9","ratingScale7",3,"one"
"0b78defca9","ratingScale8",2,"one"
"fc66f76fd3","ratingScale1",2,"one"
"fc66f76fd3","ratingScale2",2,"one"
"fc66f76fd3","ratingScale3",1,"one"
"fc66f76fd3","ratingScale4",2,"one"
"fc66f76fd3","ratingScale5",2,"one"
"fc66f76fd3","ratingScale6",3,"one"
"fc66f76fd3","ratingScale7",3,"one"
"fc66f76fd3","ratingScale8",2,"one"
"dd4e95bfbf","ratingScale1",4,"one"
"dd4e95bfbf","ratingScale2",4,"one"
"dd4e95bfbf","ratingScale3",3,"one"
"dd4e95bfbf","ratingScale4",4,"one"
"dd4e95bfbf","ratingScale5",3,"one"
"dd4e95bfbf","ratingScale6",2,"one"
"dd4e95bfbf","ratingScale7",3,"one"
"dd4e95bfbf","ratingScale8",2,"one"
"4d6b27d60b","ratingScale1",4,"one"
"4d6b27d60b","ratingScale2",4,"one"
"4d6b27d60b","ratingScale3",3,"one"
"4d6b27d60b","ratingScale4",4,"one"
"4d6b27d60b","ratingScale5",4,"one"
"4d6b27d60b","ratingScale6",1,"one"
"4d6b27d60b","ratingScale7",3,"one"
"4d6b27d60b","ratingScale8",3,"one"
"a79d11c1bf","ratingScale1",4,"one"
"a79d11c1bf","ratingScale2",3,"one"
"a79d11c1bf","ratingScale3",3,"one"
"a79d11c1bf","ratingScale4",4,"one"
"a79d11c1bf","ratingScale5",4,"one"
"a79d11c1bf","ratingScale6",1,"one"
"a79d11c1bf","ratingScale7",3,"one"
"a79d11c1bf","ratingScale8",2,"one"
"c744ecf83d","ratingScale1",3,"one"
"c744ecf83d","ratingScale2",2,"one"
"c744ecf83d","ratingScale3",1,"one"
"c744ecf83d","ratingScale4",2,"one"
"c744ecf83d","ratingScale5",2,"one"
"c744ecf83d","ratingScale6",2,"one"
"c744ecf83d","ratingScale7",3,"one"
"c744ecf83d","ratingScale8",2,"one"
"5af948e57c","ratingScale1",3,"one"
"5af948e57c","ratingScale2",3,"one"
"5af948e57c","ratingScale3",2,"one"
"5af948e57c","ratingScale4",4,"one"
"5af948e57c","ratingScale5",3,"one"
"5af948e57c","ratingScale6",4,"one"
"5af948e57c","ratingScale7",4,"one"
"5af948e57c","ratingScale8",2,"one"
"558003e145","ratingScale1",3,"one"
"558003e145","ratingScale2",2,"one"
"558003e145","ratingScale3",2,"one"
"558003e145","ratingScale4",3,"one"
"558003e145","ratingScale5",3,"one"
"558003e145","ratingScale6",2,"one"
"558003e145","ratingScale7",3,"one"
"558003e145","ratingScale8",2,"one"
"36509478ff","ratingScale1",2,"one"
"36509478ff","ratingScale2",2,"one"
"36509478ff","ratingScale3",2,"one"
"36509478ff","ratingScale4",2,"one"
"36509478ff","ratingScale5",2,"one"
"36509478ff","ratingScale6",2,"one"
"36509478ff","ratingScale7",2,"one"
"36509478ff","ratingScale8",2,"one"
"2cc30bca3f","ratingScale1",4,"two"
"2cc30bca3f","ratingScale2",3,"two"
"2cc30bca3f","ratingScale3",2,"two"
"2cc30bca3f","ratingScale4",3,"two"
"2cc30bca3f","ratingScale5",3,"two"
"2cc30bca3f","ratingScale6",2,"two"
"2cc30bca3f","ratingScale7",3,"two"
"2cc30bca3f","ratingScale8",4,"two"
"2193a67fae","ratingScale1",3,"two"
"2193a67fae","ratingScale2",2,"two"
"2193a67fae","ratingScale3",2,"two"
"2193a67fae","ratingScale4",3,"two"
"2193a67fae","ratingScale5",3,"two"
"2193a67fae","ratingScale6",4,"two"
"2193a67fae","ratingScale7",3,"two"
"2193a67fae","ratingScale8",5,"two"
"f10b1b3ae6","ratingScale1",4,"two"
"f10b1b3ae6","ratingScale2",4,"two"
"f10b1b3ae6","ratingScale3",3,"two"
"f10b1b3ae6","ratingScale4",4,"two"
"f10b1b3ae6","ratingScale5",5,"two"
"f10b1b3ae6","ratingScale6",4,"two"
"f10b1b3ae6","ratingScale7",4,"two"
"f10b1b3ae6","ratingScale8",5,"two"
"e8b86a542e","ratingScale1",3,"two"
"e8b86a542e","ratingScale2",2,"two"
"e8b86a542e","ratingScale3",2,"two"
"e8b86a542e","ratingScale4",3,"two"
"e8b86a542e","ratingScale5",3,"two"
"e8b86a542e","ratingScale6",3,"two"
"e8b86a542e","ratingScale7",3,"two"
"e8b86a542e","ratingScale8",3,"two"
"d036de361f","ratingScale1",4,"two"
"d036de361f","ratingScale2",3,"two"
"d036de361f","ratingScale3",3,"two"
"d036de361f","ratingScale4",4,"two"
"d036de361f","ratingScale5",4,"two"
"d036de361f","ratingScale6",5,"two"
"d036de361f","ratingScale7",4,"two"
"d036de361f","ratingScale8",5,"two"
"228a6a3f25","ratingScale1",4,"two"
"228a6a3f25","ratingScale2",4,"two"
"228a6a3f25","ratingScale3",4,"two"
"228a6a3f25","ratingScale4",4,"two"
"228a6a3f25","ratingScale5",4,"two"
"228a6a3f25","ratingScale6",4,"two"
"228a6a3f25","ratingScale7",3,"two"
"228a6a3f25","ratingScale8",3,"two"
"7fca9ecf75","ratingScale1",4,"two"
"7fca9ecf75","ratingScale2",3,"two"
"7fca9ecf75","ratingScale3",2,"two"
"7fca9ecf75","ratingScale4",3,"two"
"7fca9ecf75","ratingScale5",3,"two"
"7fca9ecf75","ratingScale6",2,"two"
"7fca9ecf75","ratingScale7",3,"two"
"7fca9ecf75","ratingScale8",3,"two"
"150c31d703","ratingScale1",4,"two"
"150c31d703","ratingScale2",3,"two"
"150c31d703","ratingScale3",4,"two"
"150c31d703","ratingScale4",4,"two"
"150c31d703","ratingScale5",3,"two"
"150c31d703","ratingScale6",3,"two"
"150c31d703","ratingScale7",3,"two"
"150c31d703","ratingScale8",3,"two"
"a568bf1e2f","ratingScale1",5,"two"
"a568bf1e2f","ratingScale2",5,"two"
"a568bf1e2f","ratingScale3",4,"two"
"a568bf1e2f","ratingScale4",5,"two"
"a568bf1e2f","ratingScale5",5,"two"
"a568bf1e2f","ratingScale6",4,"two"
"a568bf1e2f","ratingScale7",4,"two"
"a568bf1e2f","ratingScale8",5,"two"
"bdff457de7","ratingScale1",4,"two"
"bdff457de7","ratingScale2",3,"two"
"bdff457de7","ratingScale3",2,"two"
"bdff457de7","ratingScale4",3,"two"
"bdff457de7","ratingScale5",3,"two"
"bdff457de7","ratingScale6",1,"two"
"bdff457de7","ratingScale7",3,"two"
"bdff457de7","ratingScale8",2,"two"
"dc69f45fe3","ratingScale1",4,"two"
"dc69f45fe3","ratingScale2",3,"two"
"dc69f45fe3","ratingScale3",4,"two"
"dc69f45fe3","ratingScale4",4,"two"
"dc69f45fe3","ratingScale5",3,"two"
"dc69f45fe3","ratingScale6",3,"two"
"dc69f45fe3","ratingScale7",3,"two"
"dc69f45fe3","ratingScale8",3,"two"
"cc0e9a3eb6","ratingScale1",5,"two"
"cc0e9a3eb6","ratingScale2",5,"two"
"cc0e9a3eb6","ratingScale3",5,"two"
"cc0e9a3eb6","ratingScale4",5,"two"
"cc0e9a3eb6","ratingScale5",5,"two"
"cc0e9a3eb6","ratingScale6",4,"two"
"cc0e9a3eb6","ratingScale7",4,"two"
"cc0e9a3eb6","ratingScale8",4,"two"
"f33443b790","ratingScale1",2,"two"
"f33443b790","ratingScale2",2,"two"
"f33443b790","ratingScale3",2,"two"
"f33443b790","ratingScale4",2,"two"
"f33443b790","ratingScale5",2,"two"
"f33443b790","ratingScale6",1,"two"
"f33443b790","ratingScale7",3,"two"
"f33443b790","ratingScale8",2,"two"
"52f1350cbd","ratingScale1",3,"two"
"52f1350cbd","ratingScale2",2,"two"
"52f1350cbd","ratingScale3",3,"two"
"52f1350cbd","ratingScale4",3,"two"
"52f1350cbd","ratingScale5",3,"two"
"52f1350cbd","ratingScale6",3,"two"
"52f1350cbd","ratingScale7",3,"two"
"52f1350cbd","ratingScale8",4,"two"
"95ab37db55","ratingScale1",4,"two"
"95ab37db55","ratingScale2",3,"two"
"95ab37db55","ratingScale3",3,"two"
"95ab37db55","ratingScale4",3,"two"
"95ab37db55","ratingScale5",3,"two"
"95ab37db55","ratingScale6",4,"two"
"95ab37db55","ratingScale7",4,"two"
"95ab37db55","ratingScale8",4,"two"
"618ad8763c","ratingScale1",4,"two"
"618ad8763c","ratingScale2",3,"two"
"618ad8763c","ratingScale3",3,"two"
"618ad8763c","ratingScale4",3,"two"
"618ad8763c","ratingScale5",3,"two"
"618ad8763c","ratingScale6",3,"two"
"618ad8763c","ratingScale7",3,"two"
"618ad8763c","ratingScale8",3,"two"
"8b286885ae","ratingScale1",4,"two"
"8b286885ae","ratingScale2",4,"two"
"8b286885ae","ratingScale3",5,"two"
"8b286885ae","ratingScale4",4,"two"
"8b286885ae","ratingScale5",4,"two"
"8b286885ae","ratingScale6",1,"two"
"8b286885ae","ratingScale7",4,"two"
"8b286885ae","ratingScale8",4,"two"
"c0c3a4c8a7","ratingScale1",4,"two"
"c0c3a4c8a7","ratingScale2",3,"two"
"c0c3a4c8a7","ratingScale3",3,"two"
"c0c3a4c8a7","ratingScale4",4,"two"
"c0c3a4c8a7","ratingScale5",4,"two"
"c0c3a4c8a7","ratingScale6",2,"two"
"c0c3a4c8a7","ratingScale7",4,"two"
"c0c3a4c8a7","ratingScale8",5,"two"
"458a7110b8","ratingScale1",3,"two"
"458a7110b8","ratingScale2",2,"two"
"458a7110b8","ratingScale3",2,"two"
"458a7110b8","ratingScale4",3,"two"
"458a7110b8","ratingScale5",3,"two"
"458a7110b8","ratingScale6",3,"two"
"458a7110b8","ratingScale7",3,"two"
"458a7110b8","ratingScale8",4,"two"
"198cce925f","ratingScale1",3,"two"
"198cce925f","ratingScale2",2,"two"
"198cce925f","ratingScale3",3,"two"
"198cce925f","ratingScale4",3,"two"
"198cce925f","ratingScale5",3,"two"
"198cce925f","ratingScale6",2,"two"
"198cce925f","ratingScale7",3,"two"
"198cce925f","ratingScale8",2,"two"
"f1590deb63","ratingScale1",4,"two"
"f1590deb63","ratingScale2",4,"two"
"f1590deb63","ratingScale3",3,"two"
"f1590deb63","ratingScale4",4,"two"
"f1590deb63","ratingScale5",5,"two"
"f1590deb63","ratingScale6",3,"two"
"f1590deb63","ratingScale7",4,"two"
"f1590deb63","ratingScale8",4,"two"
"174b5ab76f","ratingScale1",3,"two"
"174b5ab76f","ratingScale2",3,"two"
"174b5ab76f","ratingScale3",3,"two"
"174b5ab76f","ratingScale4",3,"two"
"174b5ab76f","ratingScale5",3,"two"
"174b5ab76f","ratingScale6",2,"two"
"174b5ab76f","ratingScale7",4,"two"
"174b5ab76f","ratingScale8",3,"two"
"a08d32281e","ratingScale1",3,"two"
"a08d32281e","ratingScale2",4,"two"
"a08d32281e","ratingScale3",3,"two"
"a08d32281e","ratingScale4",3,"two"
"a08d32281e","ratingScale5",4,"two"
"a08d32281e","ratingScale6",1,"two"
"a08d32281e","ratingScale7",4,"two"
"a08d32281e","ratingScale8",5,"two"
"890a64333a","ratingScale1",5,"two"
"890a64333a","ratingScale2",5,"two"
"890a64333a","ratingScale3",5,"two"
"890a64333a","ratingScale4",5,"two"
"890a64333a","ratingScale5",5,"two"
"890a64333a","ratingScale6",4,"two"
"890a64333a","ratingScale7",5,"two"
"890a64333a","ratingScale8",5,"two"
"a65b0bc30f","ratingScale1",3,"two"
"a65b0bc30f","ratingScale2",2,"two"
"a65b0bc30f","ratingScale3",2,"two"
"a65b0bc30f","ratingScale4",3,"two"
"a65b0bc30f","ratingScale5",2,"two"
"a65b0bc30f","ratingScale6",1,"two"
"a65b0bc30f","ratingScale7",3,"two"
"a65b0bc30f","ratingScale8",3,"two"
"b81064b78a","ratingScale1",3,"two"
"b81064b78a","ratingScale2",2,"two"
"b81064b78a","ratingScale3",2,"two"
"b81064b78a","ratingScale4",2,"two"
"b81064b78a","ratingScale5",3,"two"
"b81064b78a","ratingScale6",2,"two"
"b81064b78a","ratingScale7",3,"two"
"b81064b78a","ratingScale8",3,"two"
"3f89ee5dec","ratingScale1",4,"two"
"3f89ee5dec","ratingScale2",4,"two"
"3f89ee5dec","ratingScale3",3,"two"
"3f89ee5dec","ratingScale4",4,"two"
"3f89ee5dec","ratingScale5",3,"two"
"3f89ee5dec","ratingScale6",3,"two"
"3f89ee5dec","ratingScale7",4,"two"
"3f89ee5dec","ratingScale8",4,"two"
"a156fc2724","ratingScale1",3,"two"
"a156fc2724","ratingScale2",2,"two"
"a156fc2724","ratingScale3",3,"two"
"a156fc2724","ratingScale4",3,"two"
"a156fc2724","ratingScale5",3,"two"
"a156fc2724","ratingScale6",3,"two"
"a156fc2724","ratingScale7",3,"two"
"a156fc2724","ratingScale8",3,"two"
"35c65d8efb","ratingScale1",4,"two"
"35c65d8efb","ratingScale2",4,"two"
"35c65d8efb","ratingScale3",3,"two"
"35c65d8efb","ratingScale4",4,"two"
"35c65d8efb","ratingScale5",3,"two"
"35c65d8efb","ratingScale6",1,"two"
"35c65d8efb","ratingScale7",3,"two"
"35c65d8efb","ratingScale8",3,"two"
"d6bce6f35a","ratingScale1",4,"two"
"d6bce6f35a","ratingScale2",4,"two"
"d6bce6f35a","ratingScale3",4,"two"
"d6bce6f35a","ratingScale4",4,"two"
"d6bce6f35a","ratingScale5",4,"two"
"d6bce6f35a","ratingScale6",3,"two"
"d6bce6f35a","ratingScale7",3,"two"
"d6bce6f35a","ratingScale8",4,"two"
"a4fb235176","ratingScale1",3,"two"
"a4fb235176","ratingScale2",3,"two"
"a4fb235176","ratingScale3",3,"two"
"a4fb235176","ratingScale4",3,"two"
"a4fb235176","ratingScale5",3,"two"
"a4fb235176","ratingScale6",1,"two"
"a4fb235176","ratingScale7",3,"two"
"a4fb235176","ratingScale8",2,"two"
"2f80e711b2","ratingScale1",4,"two"
"2f80e711b2","ratingScale2",3,"two"
"2f80e711b2","ratingScale3",3,"two"
"2f80e711b2","ratingScale4",4,"two"
"2f80e711b2","ratingScale5",3,"two"
"2f80e711b2","ratingScale6",4,"two"
"2f80e711b2","ratingScale7",4,"two"
"2f80e711b2","ratingScale8",4,"two"
"30985c38f5","ratingScale1",4,"two"
"30985c38f5","ratingScale2",3,"two"
"30985c38f5","ratingScale3",3,"two"
"30985c38f5","ratingScale4",4,"two"
"30985c38f5","ratingScale5",3,"two"
"30985c38f5","ratingScale6",4,"two"
"30985c38f5","ratingScale7",4,"two"
"30985c38f5","ratingScale8",4,"two"
"6164f14080","ratingScale1",4,"two"
"6164f14080","ratingScale2",2,"two"
"6164f14080","ratingScale3",3,"two"
"6164f14080","ratingScale4",3,"two"
"6164f14080","ratingScale5",3,"two"
"6164f14080","ratingScale6",2,"two"
"6164f14080","ratingScale7",3,"two"
"6164f14080","ratingScale8",3,"two"
"ef03ca6baa","ratingScale1",3,"two"
"ef03ca6baa","ratingScale2",2,"two"
"ef03ca6baa","ratingScale3",3,"two"
"ef03ca6baa","ratingScale4",3,"two"
"ef03ca6baa","ratingScale5",3,"two"
"ef03ca6baa","ratingScale6",1,"two"
"ef03ca6baa","ratingScale7",3,"two"
"ef03ca6baa","ratingScale8",2,"two"
"8ca0a594a2","ratingScale1",4,"two"
"8ca0a594a2","ratingScale2",3,"two"
"8ca0a594a2","ratingScale3",2,"two"
"8ca0a594a2","ratingScale4",3,"two"
"8ca0a594a2","ratingScale5",3,"two"
"8ca0a594a2","ratingScale6",1,"two"
"8ca0a594a2","ratingScale7",3,"two"
"8ca0a594a2","ratingScale8",3,"two"
"eb1aa3c83a","ratingScale1",4,"two"
"eb1aa3c83a","ratingScale2",3,"two"
"eb1aa3c83a","ratingScale3",2,"two"
"eb1aa3c83a","ratingScale4",3,"two"
"eb1aa3c83a","ratingScale5",3,"two"
"eb1aa3c83a","ratingScale6",2,"two"
"eb1aa3c83a","ratingScale7",3,"two"
"eb1aa3c83a","ratingScale8",3,"two"
"8407ac4658","ratingScale1",4,"two"
"8407ac4658","ratingScale2",4,"two"
"8407ac4658","ratingScale3",3,"two"
"8407ac4658","ratingScale4",3,"two"
"8407ac4658","ratingScale5",3,"two"
"8407ac4658","ratingScale6",3,"two"
"8407ac4658","ratingScale7",3,"two"
"8407ac4658","ratingScale8",3,"two"
"6faf5fcefb","ratingScale1",4,"two"
"6faf5fcefb","ratingScale2",4,"two"
"6faf5fcefb","ratingScale3",2,"two"
"6faf5fcefb","ratingScale4",3,"two"
"6faf5fcefb","ratingScale5",3,"two"
"6faf5fcefb","ratingScale6",3,"two"
"6faf5fcefb","ratingScale7",4,"two"
"6faf5fcefb","ratingScale8",4,"two"
"98646f8bd7","ratingScale1",3,"two"
"98646f8bd7","ratingScale2",3,"two"
"98646f8bd7","ratingScale3",3,"two"
"98646f8bd7","ratingScale4",3,"two"
"98646f8bd7","ratingScale5",3,"two"
"98646f8bd7","ratingScale6",1,"two"
"98646f8bd7","ratingScale7",3,"two"
"98646f8bd7","ratingScale8",3,"two"
"36bcce11a5","ratingScale1",3,"two"
"36bcce11a5","ratingScale2",2,"two"
"36bcce11a5","ratingScale3",2,"two"
"36bcce11a5","ratingScale4",2,"two"
"36bcce11a5","ratingScale5",1,"two"
"36bcce11a5","ratingScale6",2,"two"
"36bcce11a5","ratingScale7",3,"two"
"36bcce11a5","ratingScale8",2,"two"
"e50d8539c5","ratingScale1",5,"two"
"e50d8539c5","ratingScale2",4,"two"
"e50d8539c5","ratingScale3",3,"two"
"e50d8539c5","ratingScale4",5,"two"
"e50d8539c5","ratingScale5",4,"two"
"e50d8539c5","ratingScale6",4,"two"
"e50d8539c5","ratingScale7",4,"two"
"e50d8539c5","ratingScale8",3,"two"
"ece6c2961a","ratingScale1",5,"two"
"ece6c2961a","ratingScale2",3,"two"
"ece6c2961a","ratingScale3",4,"two"
"ece6c2961a","ratingScale4",4,"two"
"ece6c2961a","ratingScale5",4,"two"
"ece6c2961a","ratingScale6",2,"two"
"ece6c2961a","ratingScale7",4,"two"
"ece6c2961a","ratingScale8",3,"two"
"55c68a7a0b","ratingScale1",4,"two"
"55c68a7a0b","ratingScale2",4,"two"
"55c68a7a0b","ratingScale3",3,"two"
"55c68a7a0b","ratingScale4",4,"two"
"55c68a7a0b","ratingScale5",4,"two"
"55c68a7a0b","ratingScale6",1,"two"
"55c68a7a0b","ratingScale7",3,"two"
"55c68a7a0b","ratingScale8",4,"two"
"b7544f4b81","ratingScale1",4,"two"
"b7544f4b81","ratingScale2",3,"two"
"b7544f4b81","ratingScale3",3,"two"
"b7544f4b81","ratingScale4",4,"two"
"b7544f4b81","ratingScale5",3,"two"
"b7544f4b81","ratingScale6",2,"two"
"b7544f4b81","ratingScale7",3,"two"
"b7544f4b81","ratingScale8",4,"two"
"5ca27a2d99","ratingScale1",4,"two"
"5ca27a2d99","ratingScale2",2,"two"
"5ca27a2d99","ratingScale3",2,"two"
"5ca27a2d99","ratingScale4",3,"two"
"5ca27a2d99","ratingScale5",3,"two"
"5ca27a2d99","ratingScale6",3,"two"
"5ca27a2d99","ratingScale7",3,"two"
"5ca27a2d99","ratingScale8",3,"two"
"b5bd78c6bf","ratingScale1",3,"two"
"b5bd78c6bf","ratingScale2",3,"two"
"b5bd78c6bf","ratingScale3",2,"two"
"b5bd78c6bf","ratingScale4",2,"two"
"b5bd78c6bf","ratingScale5",3,"two"
"b5bd78c6bf","ratingScale6",4,"two"
"b5bd78c6bf","ratingScale7",3,"two"
"b5bd78c6bf","ratingScale8",3,"two"
"e3c112d8e2","ratingScale1",4,"two"
"e3c112d8e2","ratingScale2",3,"two"
"e3c112d8e2","ratingScale3",3,"two"
"e3c112d8e2","ratingScale4",3,"two"
"e3c112d8e2","ratingScale5",3,"two"
"e3c112d8e2","ratingScale6",2,"two"
"e3c112d8e2","ratingScale7",3,"two"
"e3c112d8e2","ratingScale8",3,"two"
"2a03251f05","ratingScale1",4,"two"
"2a03251f05","ratingScale2",4,"two"
"2a03251f05","ratingScale3",2,"two"
"2a03251f05","ratingScale4",3,"two"
"2a03251f05","ratingScale5",4,"two"
"2a03251f05","ratingScale6",3,"two"
"2a03251f05","ratingScale7",3,"two"
"2a03251f05","ratingScale8",3,"two"
"7d6c2b1527","ratingScale1",4,"two"
"7d6c2b1527","ratingScale2",4,"two"
"7d6c2b1527","ratingScale3",3,"two"
"7d6c2b1527","ratingScale4",3,"two"
"7d6c2b1527","ratingScale5",3,"two"
"7d6c2b1527","ratingScale6",2,"two"
"7d6c2b1527","ratingScale7",3,"two"
"7d6c2b1527","ratingScale8",3,"two"
"92eed7da02","ratingScale1",3,"two"
"92eed7da02","ratingScale2",3,"two"
"92eed7da02","ratingScale3",3,"two"
"92eed7da02","ratingScale4",3,"two"
"92eed7da02","ratingScale5",3,"two"
"92eed7da02","ratingScale6",2,"two"
"92eed7da02","ratingScale7",3,"two"
"92eed7da02","ratingScale8",3,"two"
"d9a14448fa","ratingScale1",3,"two"
"d9a14448fa","ratingScale2",3,"two"
"d9a14448fa","ratingScale3",2,"two"
"d9a14448fa","ratingScale4",3,"two"
"d9a14448fa","ratingScale5",4,"two"
"d9a14448fa","ratingScale6",3,"two"
"d9a14448fa","ratingScale7",3,"two"
"d9a14448fa","ratingScale8",3,"two"
"3a2973d660","ratingScale1",4,"two"
"3a2973d660","ratingScale2",3,"two"
"3a2973d660","ratingScale3",3,"two"
"3a2973d660","ratingScale4",3,"two"
"3a2973d660","ratingScale5",3,"two"
"3a2973d660","ratingScale6",2,"two"
"3a2973d660","ratingScale7",3,"two"
"3a2973d660","ratingScale8",4,"two"
"ab704e21df","ratingScale1",4,"two"
"ab704e21df","ratingScale2",4,"two"
"ab704e21df","ratingScale3",3,"two"
"ab704e21df","ratingScale4",3,"two"
"ab704e21df","ratingScale5",3,"two"
"ab704e21df","ratingScale6",2,"two"
"ab704e21df","ratingScale7",3,"two"
"ab704e21df","ratingScale8",4,"two"
"ed70953748","ratingScale1",4,"two"
"ed70953748","ratingScale2",3,"two"
"ed70953748","ratingScale3",3,"two"
"ed70953748","ratingScale4",4,"two"
"ed70953748","ratingScale5",3,"two"
"ed70953748","ratingScale6",1,"two"
"ed70953748","ratingScale7",3,"two"
"ed70953748","ratingScale8",3,"two"
"ba9d18a7af","ratingScale1",4,"two"
"ba9d18a7af","ratingScale2",3,"two"
"ba9d18a7af","ratingScale3",2,"two"
"ba9d18a7af","ratingScale4",3,"two"
"ba9d18a7af","ratingScale5",3,"two"
"ba9d18a7af","ratingScale6",3,"two"
"ba9d18a7af","ratingScale7",3,"two"
"ba9d18a7af","ratingScale8",3,"two"
"29fef91ea9","ratingScale1",4,"two"
"29fef91ea9","ratingScale2",3,"two"
"29fef91ea9","ratingScale3",2,"two"
"29fef91ea9","ratingScale4",3,"two"
"29fef91ea9","ratingScale5",3,"two"
"29fef91ea9","ratingScale6",1,"two"
"29fef91ea9","ratingScale7",3,"two"
"29fef91ea9","ratingScale8",3,"two"
"0b5bbf6b4d","ratingScale1",2,"two"
"0b5bbf6b4d","ratingScale2",2,"two"
"0b5bbf6b4d","ratingScale3",2,"two"
"0b5bbf6b4d","ratingScale4",3,"two"
"0b5bbf6b4d","ratingScale5",1,"two"
"0b5bbf6b4d","ratingScale6",1,"two"
"0b5bbf6b4d","ratingScale7",3,"two"
"0b5bbf6b4d","ratingScale8",3,"two"
"83ef6e943a","ratingScale1",2,"two"
"83ef6e943a","ratingScale2",2,"two"
"83ef6e943a","ratingScale3",2,"two"
"83ef6e943a","ratingScale4",2,"two"
"83ef6e943a","ratingScale5",1,"two"
"83ef6e943a","ratingScale6",1,"two"
"83ef6e943a","ratingScale7",3,"two"
"83ef6e943a","ratingScale8",3,"two"
"2512ae4eb7","ratingScale1",3,"two"
"2512ae4eb7","ratingScale2",3,"two"
"2512ae4eb7","ratingScale3",3,"two"
"2512ae4eb7","ratingScale4",4,"two"
"2512ae4eb7","ratingScale5",3,"two"
"2512ae4eb7","ratingScale6",1,"two"
"2512ae4eb7","ratingScale7",3,"two"
"2512ae4eb7","ratingScale8",3,"two"
"b00e6fcb77","ratingScale1",3,"two"
"b00e6fcb77","ratingScale2",2,"two"
"b00e6fcb77","ratingScale3",2,"two"
"b00e6fcb77","ratingScale4",3,"two"
"b00e6fcb77","ratingScale5",1,"two"
"b00e6fcb77","ratingScale6",1,"two"
"b00e6fcb77","ratingScale7",3,"two"
"b00e6fcb77","ratingScale8",3,"two"
"7ab93992ce","ratingScale1",2,"two"
"7ab93992ce","ratingScale2",2,"two"
"7ab93992ce","ratingScale3",2,"two"
"7ab93992ce","ratingScale4",2,"two"
"7ab93992ce","ratingScale5",1,"two"
"7ab93992ce","ratingScale6",1,"two"
"7ab93992ce","ratingScale7",3,"two"
"7ab93992ce","ratingScale8",3,"two"
"53be0ded55","ratingScale1",2,"two"
"53be0ded55","ratingScale2",2,"two"
"53be0ded55","ratingScale3",1,"two"
"53be0ded55","ratingScale4",2,"two"
"53be0ded55","ratingScale5",1,"two"
"53be0ded55","ratingScale6",1,"two"
"53be0ded55","ratingScale7",3,"two"
"53be0ded55","ratingScale8",3,"two"
"63b32bc483","ratingScale1",3,"two"
"63b32bc483","ratingScale2",2,"two"
"63b32bc483","ratingScale3",2,"two"
"63b32bc483","ratingScale4",3,"two"
"63b32bc483","ratingScale5",2,"two"
"63b32bc483","ratingScale6",1,"two"
"63b32bc483","ratingScale7",3,"two"
"63b32bc483","ratingScale8",3,"two"
"12f1da2ca7","ratingScale1",2,"two"
"12f1da2ca7","ratingScale2",2,"two"
"12f1da2ca7","ratingScale3",2,"two"
"12f1da2ca7","ratingScale4",2,"two"
"12f1da2ca7","ratingScale5",2,"two"
"12f1da2ca7","ratingScale6",1,"two"
"12f1da2ca7","ratingScale7",3,"two"
"12f1da2ca7","ratingScale8",3,"two"
